id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts21368,Black Money Love,SHOW,"Ömer is a police officer. After the death of his fiancée, he suffers great pain. The body of Sibel, Ömer's fiancée, was found on the top of a cliff, in a car next to a fairly old, rich business man. After the shock of her sudden death and the accusations of his love cheating on him, Ömer realizes that there is more behind her suspicious murder",2014,TV-MA,76,"['action', 'drama', 'romance', 'crime']",['TR'],2,tt3565486,7.4,6167,0.0,0.0
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,"A year has passed since Guts parted ways with the Band of the Hawks. Meanwhile, his former mercenary group is plotting a rescue mission to save an imprisoned Griffith.",2013,NC-17,110,"['drama', 'fantasy', 'animation', 'action', 'romance', 'horror']",['JP'],,tt2358913,7.8,10173,0.0,0.0
tm187390,The Square,MOVIE,"The Square looks at the hard realities faced day-to-day by people working to build Egypt’s new democracy. Cairo’s Tahrir Square is the heart and soul of the film, which follows several young activists. Armed with values, determination, music, humor, an abundance of social media, and sheer obstinacy, they know that the thorny path to democracy only began with Hosni Mubarek’s fall. The life-and-death struggle between the people and the power of the state is still playing out.",2013,,88,"['documentation', 'drama', 'history']","['US', 'EG', 'GB']",,tt2486682,8.1,8949,0.0,0.0
tm143363,2 States,MOVIE,"A man and a woman come from two very different cultural backgrounds, and decide that they won't get married until they convince their parents. As feared, differences between the families pose a hurdle.",2014,PG,149,"['drama', 'comedy', 'romance']",['IN'],,tt2372678,6.9,25656,0.0,0.0
ts88394,Moving Art,SHOW,"Experience nature's art as filmmaker Louie Schwartzberg highlights the beauty that lurks in oceans, forests, deserts and flowers.",2014,,28,"['documentation', 'family']",['US'],3,tt6953912,8.6,454,0.0,0.0
ts36127,Turbo FAST,SHOW,"After Turbo the Snail's improbable win at the Indianapolis 500, the superfast racer finds his life forever changed after he returns from his victory tour. Namely, Tito, his human companion, has built Starlite City, a massive miniature city with an elaborate adjoining race track for Turbo and his fellow snails to live and race in. However, Turbo finds his new life no less hectic as he and his friends face new rivals of all varieties eager to take the champion on. Regardless of the danger, Turbo and his colleagues of the Fast Action Stunt Team are ready for the challenge.",2013,TV-PG,19,"['comedy', 'family', 'sport', 'scifi', 'animation', 'action']",['US'],3,tt3010520,6.3,613,0.0,0.0
tm458034,BoJack Horseman Christmas Special,MOVIE,"It's Christmas, and BoJack wants nothing to do with it. Then Todd shows up with a giant candy cane and an old ""Horsin' Around"" Christmas episode.",2014,,25,[],['US'],,,,,0.0,0.0
ts3799,All Hail King Julien,SHOW,"King Julien is back and shaking his booty harder than ever! Discover the wild world of Madagascar as the king takes on the jungle’s craziest adventures in this comedy series. With his loyal sidekicks Maurice and Mort, they meet a whole new cast of colorful animals, including ambitious head of security Clover and the villainous Foosa. No one can stop this king from ruling with an iron fist...in the air...wavin' like he just doesn't care.",2014,TV-Y7,23,"['comedy', 'family', 'fantasy', 'animation', 'action']",['US'],5,tt3807022,7.0,2042,0.0,0.0
tm171929,The Short Game,MOVIE,"Each year, the world’s best 7 year-old golfers descend on Pinehurst, North Carolina to compete in the World Championships of Junior Golf. The Short Game follows eight of these very young athletes on their quest to become the sport’s next phenom.",2013,PG,100,"['documentation', 'sport']",['US'],,tt2466830,7.3,1570,0.0,0.0
tm155291,Highway,MOVIE,"Right before her wedding, a young woman finds herself abducted and held for ransom. As the initial days pass, she begins to develop a strange bond with her kidnapper.",2014,PG-13,133,"['crime', 'romance', 'drama']",['IN'],,tt2980794,7.6,28688,0.0,0.0
tm180643,Jinxed,MOVIE,"Meet the Murphys, a family with never ending bad luck. ""Anything that can go wrong, will go wrong,"" it's Murphy's law! Over a century ago a witch put a magical curse on their great-great grandfather and the whole family has been jinxed for generations! After Meg Murphy (played by Big Time Rush's Ciara Bravo) and her family's house is destroyed in yet another freak accident, the family moves into their grandfather's house in Harvest Hills. In a not-so-strange case of bad luck, Meg's nemesis Ivy is also spending the summer in town. But things start to look up, kind of, when Meg meets a local boy named Brett and he casts another spell on her, a love spell that is! With help from her brother Charlie, Meg more determined than ever, must break the hex on her catastrophically cursed family! Watch this doomed teen try for a normal existence in a world full of hijinks!",2013,G,70,"['comedy', 'family']","['CA', 'US']",,tt2934844,6.3,1488,0.0,0.0
tm139617,Dragons: Dawn Of The Dragon Racers,MOVIE,A hunt for a lost sheep turns into a competition between Hiccup and friends as they compete to become the first Dragon Racing champion of Berk.,2014,,26,"['fantasy', 'animation', 'family', 'action', 'comedy']",['US'],,,,,0.0,0.0
ts16117,20 Minutes,SHOW,An innocent pastrycook Melek gets accused of injuring an important politician's son. Her loving husband Ali wants to help his wife to escape from prison.,2013,TV-MA,46,"['action', 'drama', 'romance']",['TR'],1,tt2544148,7.1,1730,0.0,0.0
tm182969,Dabbe: The Possession,MOVIE,"Preparing for her wedding, Kübra gets possessed by unknown livings. To cure Kübra, a psychiatrist, Ebru, gets on way. Ebru is also an old friend of Kübra. Ebru would work together with an exorcist to save Kübra. Just when things seemed to be going well, everything start going horribly wrong.",2013,,120,['horror'],['TR'],,tt3069758,6.8,5831,0.0,0.0
tm215339,Ralphie May: Imperfectly Yours,MOVIE,Standup in Las Vegas.,2013,,69,"['comedy', 'documentation']",['US'],,tt3219820,5.4,154,0.0,0.0
tm139922,"The Other One: The Long, Strange Trip of Bob Weir",MOVIE,"Drop out of school to ride with the Merry Pranksters. Form America’s most enduring jam band. Become a family man and father. Never stop chasing the muse. Bob Weir took his own path to and through superstardom as rhythm guitarist for The Grateful Dead. Mike Fleiss re-imagines the whole wild journey in this magnetic rock doc and concert film, with memorable input from bandmates, contemporaries, followers, family, and, of course, the inimitable Bob Weir himself.",2014,,85,"['music', 'documentation']",['US'],,tt3692768,7.3,1677,0.0,0.0
tm185797,Fukrey,MOVIE,"The paths of four dream-chasing college friends cross with an array of colourful characters, from a tough-talking Punjabi female don to a Jugaad Baaz college watchman. Mayhem ensues.",2013,PG-13,137,"['drama', 'comedy', 'romance']",['IN'],,tt2806788,6.9,11780,0.0,0.0
tm174289,Free Birds,MOVIE,Two turkeys from opposite sides of the tracks must put aside their differences and team up to travel back in time to change the course of history—and get turkey off the holiday menu for good.,2013,PG,91,"['animation', 'comedy', 'family', 'scifi']",['US'],,tt1621039,5.8,24140,0.0,0.0
tm181092,Race 2,MOVIE,"Ranveer Singh (Saif Ali Khan) travels to exotic locales and confronts the Turkish mafia on a mission to avenge the death of his lover Sonia in this action-packed sequel. In the process of seeking her killers, Ranveer crosses Armaan Mallick (John Abraham) and Aleena (Deepika Padukone) -- two of the most feared figures in the Turkish underworld. Meanwhile, Ranveer's loyal friend RD (Anil Kapoor) and his new partner Cherry (Amisha Patel) offer a helping hand in a world where love is cheap and trust is a luxury most agents can't afford.",2013,,150,"['thriller', 'action', 'crime']",['IN'],,tt1375789,5.3,16455,0.0,0.0
ts20781,Incomplete Life,SHOW,"Equipped with nothing more than a GED and strategies for the game of go, an office intern gets thrown into the cold reality of the corporate world.",2014,TV-14,73,"['comedy', 'drama']",['KR'],1,tt4240730,8.5,1987,0.0,0.0
tm180802,LEGO Marvel Super Heroes: Maximum Overload,MOVIE,Villainous Loki is amassing an army to conquer Earth! His antics are keeping Spider-Man and S.H.I.E.L.D. busy as they tackle a host of bad guys.,2013,PG,20,"['action', 'animation', 'comedy']",['US'],,,,,0.0,0.0
tm183706,Birth Reborn,MOVIE,"The feature film ' The Birth Reborn' portrays the serious obstetric reality in the world, which is characterized by an alarming number of cesarean or deliveries with traumatic and unnecessary interventions, as opposed to what is known and recommended by science today. This situation has serious perinatal, psychological, social, anthropological and financial consequences. Through the reports of some of the leading experts in the area and the latest scientific discoveries, the film questions the current obstetric model, leads to a reflection on the new paradigm of the twenty-first century and the future of a civilization born without the so-called 'love hormones', released only under specific conditions of labor.",2013,,91,"['documentation', 'family', 'history']",['BR'],,tt2974412,7.8,252,0.0,0.0
tm168685,The Berlin File,MOVIE,"When an illicit arms deal goes bad, North Korean spy Pyo Jong-seong finds himself targeted not just by the South Koreans but also his own bosses.",2013,,120,"['action', 'thriller']",['KR'],,tt2357377,6.6,7198,0.0,0.0
tm199408,Monty Python: The Meaning of Live,MOVIE,"With unprecedented access, this program reveals the humour, chaos and passion that went into bringing the Flying Circus to the stage cumulating in the legendary One Down, Five To Go.",2014,,96,"['documentation', 'comedy']",['GB'],,tt4256544,7.6,598,0.0,0.0
tm140911,Imperial Dreams,MOVIE,"A 21-year-old reformed gangster's devotion to his family and his future is put to the test when he is released from prison and returns to his old stomping grounds in Watts, Los Angeles.",2014,,87,['drama'],['US'],,tt3331028,6.7,4509,0.0,0.0
tm148597,Monty Python: Live (Mostly),MOVIE,"Celebrate the last night of the Pythons on the big screen! - With John Cleese, Eric Idle, Terry Gilliam, Terry Jones and Michael Palin.",2014,R,138,"['documentation', 'comedy', 'music']",['GB'],,tt3872778,7.6,2623,0.0,0.0
ts76743,Dokidoki! PreCure,SHOW,"Thanks to Sharuru, a fairy from the Trump Kingdom, and the power of mysterious accessories called Cure Lovies, Mana transforms into Cure Heart! Mana, her close friend Rikka, her high-class childhood friend Alice, and the enigmatic, cool super idol singer Makoto all become legendary saviors. Together, they purify the Jikochu, who have forgotten about love!",2013,TV-G,23,"['animation', 'action', 'comedy', 'drama', 'fantasy', 'family']",['JP'],2,tt4621212,6.2,195,0.0,0.0
ts83239,Booba,SHOW,"The world is a mystery to little Booba. But he approaches the curiosities around him with wonder, finding adventure in his everyday surroundings.",2014,,4,"['comedy', 'animation', 'family']",['RU'],4,tt6581428,6.9,392,0.0,0.0
tm144021,LEGO DC Comics Super Heroes: Batman Be-Leaguered,MOVIE,"When Batman, claiming to be a loner, refuses to join the Justice League, he is drawn into working with them when they are kidnapped one-by-one and held prisoner by one of Batman's nemeses.",2014,,22,"['action', 'animation', 'family', 'comedy', 'scifi']",['US'],,tt4189294,6.5,1340,0.0,0.0
tm148457,Hasee Toh Phasee,MOVIE,"On the eve of Nikhil and Karishma’s engagement, Karishma’s wealthy father, Devesh Solanki, expresses his disapproval, believing Nikhil to be a lackadaisical young man. With one week to prove himself worthy to marry Karishma, Nikhil and Karishma's sister, Meeta, grow closer to each other.",2014,PG-13,141,"['comedy', 'romance']",['IN'],,tt3173910,6.8,15152,0.0,0.0
ts75104,Zbrodnia,SHOW,The peaceful lives of the residents inhabiting a seaside town are shaken following a series of macabre crimes.,2014,TV-MA,45,"['crime', 'action']",['PL'],2,tt4173216,6.2,692,0.0,0.0
tm148662,The Boss: Anatomy of a Crime,MOVIE,"This incredibly disturbing story follows the exploitation of an apprentice butcher, Hermógenes, and his trial after he murders his boss in broad daylight. Hermógenes, a farmhand from northern Argentina, relocates to Buenos Aires in search of a better life for himself and his young wife, but soon finds himself at the mercy of a corrupt boss. The film is based on a thorough investigation of a real event that happened in Buenos Aires 10 years ago. Almost every scene in the film is inspired by real facts or based on well documented daily practices of the “meat business” and its environment. Both a shocking exposé of unscrupulous practices in the meat industry and a heart-wrenching personal story, El Patrón became one of the most successful Argentine films of 2014.",2014,,98,"['drama', 'crime']","['VE', 'AR']",,tt3854234,7.3,2156,0.0,0.0
tm176900,Theeya Velai Seiyyanum Kumaru,MOVIE,"A man falls in love with a woman, a new recruit in his company. He seeks guidance from the `Love Guru' to win her heart, but problems arise when the guru learns that the man is in love with his sister.",2013,,125,"['comedy', 'drama', 'romance']",['IN'],,tt2889234,5.3,30,0.0,0.0
ts34074,"That Winter, the Wind Blows",SHOW,"Circumstances condemn Oh Soo and Oh Young to loveless lives. After the untimely death of his first love, Oh Soo turns to an ambitionless life as a derelict gambler. The gorgeous Oh Young should be leading the perfect life as an heiress, but when her parents’ divorce crumbles the family, she faces the reality of living life alone—particularly in light of her increasingly impaired vision. When these two heavy souls cross paths, fate delivers a chance meeting that will change their lives forever.",2013,TV-MA,63,['drama'],['KR'],1,tt2806646,7.6,1836,0.0,0.0
tm181550,Once Upon a Time in Mumbai Dobaara!,MOVIE,"Shoaib's life takes a precarious turn when he finds himself pitted against a younger contemporary - not just in ""business"", but in love...",2013,,160,"['action', 'crime', 'drama', 'romance']",['IN'],,tt1891884,4.4,7204,0.0,0.0
tm149914,Jim Jefferies: Bare,MOVIE,"Smart, crude, and in-your-face, Australian comic/actor/equal-opportunity-offender Jim Jefferies is not for the faint of heart. Whether he is lampooning gun control, auditioning disabled actors, or over-sharing sexual experiences, the FXX ""Legit"" star proves nothing is out of bounds and even less, off limits. Filmed during the Boston run of his recent stand up tour.",2014,R,76,['comedy'],['US'],,tt3958494,8.0,5461,0.0,0.0
tm145627,Pizza,MOVIE,"'Pizza' is a supernatural thriller - it is the story of Kunal,a pizza delivery boy who works at a small pizza joint in Mumbai. The staff working at the Pizza joint are his only friends and his wife Nikita, is someone whom he trusts and enjoys spending time with.  His life is limited to delivering pizzas across the city .Kunal is a non believer in the occult - whether ghosts or the afterlife. Life is a series of regular uneventful days, until one day a pizza delivery goes wrong. Kunal delivers to a couple at a House and this encounter changes his life around for the worse. The experiences in the haunted house makes Kunal realize there are supernatural powers in existence... and to make matters worse, when he finally escapes from the house, his wife Nikita goes missing. 'Pizza' is a horror film, with a twist.",2014,,107,"['horror', 'thriller']",['IN'],,tt3794302,6.2,1313,0.0,0.0
tm186161,Boss,MOVIE,"Disowned by his father as a boy, Surya is taken in by a crime boss. When his brother Shiv is wrongly imprisoned, his father pleads for Surya's help.",2013,PG-13,143,"['comedy', 'drama', 'crime', 'action']",['IN'],,tt2571140,5.1,11159,0.0,0.0
tm183002,Madras Cafe,MOVIE,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,2013,PG-13,130,"['action', 'thriller', 'drama']",['IN'],,tt2855648,7.6,24506,0.0,0.0
